sku,name,price,description,is_in_stock,ADVERTISERCATEGORY
YSMAT.PURPLE.ORANGE,The YS Mat (By Kulae)-Purple / Orange,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (É??TPEÉ?ù) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",0,yoga apparel
YSMAT.BLACK.GREY,The YS Mat (By Kulae)-Black / Grey,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (É??TPEÉ?ù) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",1,yoga apparel
YSMAT.GREEN.PINK,The YS Mat (By Kulae)-Green / Pink,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (É??TPEÉ?ù) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",1,yoga apparel
YSMAT.YELLOW.GREY,The YS Mat (By Kulae)-Yellow / Grey,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (É??TPEÉ?ù) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",0,yoga apparel
YSTOWEL.ORANGE,The YS Yoga Towel (By Kulae) -Orange,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.PINK,The YS Yoga Towel (By Kulae) -Pink,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.PURPLE,The YS Yoga Towel (By Kulae) -Purple,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.RED,The YS Yoga Towel (By Kulae) -Red,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.BLUE,The YS Yoga Towel (By Kulae) -Blue,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YOGAFLOP. BLUE-7,YOGAFLOPS  (By Rider)-7,22,"To-and-from Yoga class. Get there in style with your YOGAFLOPSÉ?õ.

YOGAFLOPSÉ?õ by YOGASMOGA offer attention grabbing, two-toned, flexible foot-beds that are topped off with innovative dual hinged upper straps that adjust allowing the sandal to move with you while you are in motion.

These are both stylish and offer amazing comfort for your beautiful tippy-toes.
",1,yoga apparel
SNPBRA.GCV.SMST.GCV-2,Sneak 'n Peek Bra-Grey Caviar / Seattle Mist-2,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-4,Sneak 'n Peek Bra-Grey Caviar / Seattle Mist-4,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-6,Sneak 'n Peek Bra-Grey Caviar / Seattle Mist-6,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-8,Sneak 'n Peek Bra-Grey Caviar / Seattle Mist-8,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-10,Sneak 'n Peek Bra-Grey Caviar / Seattle Mist-10,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-12,Sneak 'n Peek Bra-Grey Caviar / Seattle Mist-12,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-2,Sneak 'n Peek Bra-Lime Lite / Grey Caviar-2,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-6,Sneak 'n Peek Bra-Lime Lite / Grey Caviar-6,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-8,Sneak 'n Peek Bra-Lime Lite / Grey Caviar-8,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-10,Sneak 'n Peek Bra-Lime Lite / Grey Caviar-10,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-12,Sneak 'n Peek Bra-Lime Lite / Grey Caviar-12,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-2,Sneak 'n Peek Bra-Seattle Mist-2,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-4,Sneak 'n Peek Bra-Seattle Mist-4,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-6,Sneak 'n Peek Bra-Seattle Mist-6,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-8,Sneak 'n Peek Bra-Seattle Mist-8,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-10,Sneak 'n Peek Bra-Seattle Mist-10,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-12,Sneak 'n Peek Bra-Seattle Mist-12,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-4,Sneak 'n Peek Bra-Lime Lite / Grey Caviar-4,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
TMT.SMST.SGRY.SMST-2,Tickle Me Tank-Seattle Mist / Spanish Grey-2,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-4,Tickle Me Tank-Seattle Mist / Spanish Grey-4,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-6,Tickle Me Tank-Seattle Mist / Spanish Grey-6,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-8,Tickle Me Tank-Seattle Mist / Spanish Grey-8,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-10,Tickle Me Tank-Seattle Mist / Spanish Grey-10,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-12,Tickle Me Tank-Seattle Mist / Spanish Grey-12,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-2,Tickle Me Tank-Coral Pink-2,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-4,Tickle Me Tank-Coral Pink-4,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-6,Tickle Me Tank-Coral Pink-6,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-8,Tickle Me Tank-Coral Pink-8,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-10,Tickle Me Tank-Coral Pink-10,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-12,Tickle Me Tank-Coral Pink-12,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-2,Tickle Me Tank-Boy Blue / Spanish Grey-2,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-4,Tickle Me Tank-Boy Blue / Spanish Grey-4,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-6,Tickle Me Tank-Boy Blue / Spanish Grey-6,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-8,Tickle Me Tank-Boy Blue / Spanish Grey-8,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-10,Tickle Me Tank-Boy Blue / Spanish Grey-10,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-12,Tickle Me Tank-Boy Blue / Spanish Grey-12,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
FTPCRP.C6.C6.C6-2,Free To Play Crop-Carbon 6-2,84,"Play even Harder in the fitting contours of this crop. Hitting right below the knee, the thoughtfully engineered Calf Cleft lets you have the freedom of movement and the striking form you desire to go that little extra mile. ",0,yoga apparel
FTPCRP.C6.C6.C6-4,Free To Play Crop-Carbon 6-4,84,"Play even Harder in the fitting contours of this crop. Hitting right below the knee, the thoughtfully engineered Calf Cleft lets you have the freedom of movement and the striking form you desire to go that little extra mile. ",1,yoga apparel
FTPCRP.C6.C6.C6-6,Free To Play Crop-Carbon 6-6,84,"Play even Harder in the fitting contours of this crop. Hitting right below the knee, the thoughtfully engineered Calf Cleft lets you have the freedom of movement and the striking form you desire to go that little extra mile. ",1,yoga apparel
FTPCRP.C6.C6.C6-8,Free To Play Crop-Carbon 6-8,84,"Play even Harder in the fitting contours of this crop. Hitting right below the knee, the thoughtfully engineered Calf Cleft lets you have the freedom of movement and the striking form you desire to go that little extra mile. ",1,yoga apparel
FTPCRP.C6.C6.C6-10,Free To Play Crop-Carbon 6-10,84,"Play even Harder in the fitting contours of this crop. Hitting right below the knee, the thoughtfully engineered Calf Cleft lets you have the freedom of movement and the striking form you desire to go that little extra mile. ",1,yoga apparel
FTPCRP.C6.C6.C6-12,Free To Play Crop-Carbon 6-12,84,"Play even Harder in the fitting contours of this crop. Hitting right below the knee, the thoughtfully engineered Calf Cleft lets you have the freedom of movement and the striking form you desire to go that little extra mile. ",0,yoga apparel
BALLEG.MIDB.SMST.MIDB-2,Ballerina Legging (Reversible)-Midnight Blue / Seattle Mist-2,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",0,yoga apparel
BALLEG.MIDB.SMST.MIDB-4,Ballerina Legging (Reversible)-Midnight Blue / Seattle Mist-4,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.MIDB.SMST.MIDB-6,Ballerina Legging (Reversible)-Midnight Blue / Seattle Mist-6,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.MIDB.SMST.MIDB-8,Ballerina Legging (Reversible)-Midnight Blue / Seattle Mist-8,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",0,yoga apparel
